,SessionKey,timestamp,DriverNo,GapToLeader,IntervalToPositionAhead_Value,IntervalToPositionAhead_Catching,Line,Position,ShowPosition,RacingNumber,Retired,InPit,PitOut,Stopped,Status,BestLapTime_Value,LastLapTime_Value,LastLapTime_Status,LastLapTime_OverallFastest,LastLapTime_PersonalFastest,NumberOfLaps,BestLapTime_Lap,NumberOfPitStops
19105,9574,01:25:12.717,1,+13.121,+0.649,,,,,,,,,,,,,,,,,,
19106,9574,01:25:12.785,1,,,,,,,,,,,,,,,,,,,,
19109,9574,01:25:13.167,1,,,,,,,,,,,,,,,,,,,,
19134,9574,01:25:16.075,1,+13.081,+0.661,,,,,,,,,,,,,,,,,,
19135,9574,01:25:16.105,1,,,,,,,,,,,,,,,,,,,,
19163,9574,01:25:19.043,1,+12.992,+0.666,,,,,,,,,,,,,,,,,,
19165,9574,01:25:19.073,1,,,,,,,,,,,,,,,,,,,,
19200,9574,01:25:22.965,1,+12.676,+0.626,,,,,,,,,,,,,,,,,,
19203,9574,01:25:23.254,1,,,,,,,,,,,,,,,,,,,,
19204,9574,01:25:23.444,1,,,,,,,,,,,,,,,,,,,,
19218,9574,01:25:24.913,1,,,,,,,,,,,,,,,,,,,,
19234,9574,01:25:26.421,1,+12.691,+0.489,,,,,,,,,,,,,,,,,,
19235,9574,01:25:26.429,1,,,,,,,,,,,,,,,,,,,,
19283,9574,01:25:30.853,1,+12.754,+0.459,,,,,,,,,,,,,,,,,,
19284,9574,01:25:30.896,1,,,,,,,,,,,,,,,,,,,,
19321,9574,01:25:34.168,1,+12.813,+0.442,,,,,,,,,,,,,,,,,,
19322,9574,01:25:34.178,1,,,,,,,,,,,,,,,,,,,,
19356,9574,01:25:38.026,1,,,,,,,,,,,,,,,,,,,,
19357,9574,01:25:38.082,1,+12.844,+0.404,,,,,,,,,,,,,,,,,,
19404,9574,01:25:42.432,1,+12.919,+0.461,,,,,,,,,,,,,,,,,,
19405,9574,01:25:42.500,1,,,,,,,,,,,,,,,,,,,,
19445,9574,01:25:46.338,1,,,,,,,,,,,,,,,,,,,,
19446,9574,01:25:46.342,1,+12.935,+0.474,,,,,,,,,,,,,,,,,,
19489,9574,01:25:50.595,1,+12.899,+0.493,,,,,,,,,,,,,,,,,,
19520,9574,01:25:54.367,1,+12.888,+0.508,,,,,,,,,,,,,,,,,,
19521,9574,01:25:54.403,1,,,,,,,,,,,,,,,,,,,,
19551,9574,01:25:58.102,1,+12.868,+0.553,,,,,,,,,,,,,,,,,,
19552,9574,01:25:58.123,1,,,,,,,,,,,,,,,,,,,,
19590,9574,01:26:02.660,1,+12.929,+0.619,,,,,,,,,,,,,,,,,,
19592,9574,01:26:02.703,1,,,,,,,,,,,,,,,,,,,,
19632,9574,01:26:07.271,1,,,,,,,,,,,,,,,,,,,,
19633,9574,01:26:07.285,1,+13.019,+0.653,,,,,,,,,,,,,,,,,,
19669,9574,01:26:11.327,1,+13.052,+0.623,,,,,,,,,,,,,,,,,,
19673,9574,01:26:11.731,1,,,,,,,,,,,,,,,,,,,,
19674,9574,01:26:11.886,1,,,,,,,,,,,,,,,,,,,,
19702,9574,01:26:14.972,1,,,,,,,,,,,,,,,,,,,,
19722,9574,01:26:17.043,1,+13.043,+0.633,,,,,,,,,,,,,,,,,,
19723,9574,01:26:17.059,1,,,,,,,,,,,,,,,,,,,,
19749,9574,01:26:19.420,1,,,,,,,,,,,,,,,,,,,,
19750,9574,01:26:19.505,1,+13.021,+0.638,,,,,,,,,,,,,,,,,,
19773,9574,01:26:22.487,1,,,,,,,,,,,,,,,,,,,,
19774,9574,01:26:22.531,1,+12.976,+0.643,,,,,,,,,,,,,,,,,,
19803,9574,01:26:26.223,1,,,,,,,,,,,,,,,,,,,,
19804,9574,01:26:26.295,1,+12.889,+0.637,,,,,,,,,,,,,,,,,,
19842,9574,01:26:30.142,1,+12.782,+0.639,,,,,,,,,,,,,,,,,,
19843,9574,01:26:30.173,1,,,,,,,,,,,,,,,,,,,,
19898,9574,01:26:36.018,1,+12.918,+0.613,,,,,,,,,,,,,,,,,,
19899,9574,01:26:36.040,1,,,,,,,,,,,,,,,,,,,,
19945,9574,01:26:40.895,1,,,,,,,,,,,,,,,,,,,,
19947,9574,01:26:41.166,1,,,,,,,,,,,,,,1:48.431,,,,17.0,,
19975,9574,01:26:44.949,1,,,,,,,,,,,,,,,,,,,,
19976,9574,01:26:45.197,1,+12.826,+0.636,,,,,,,,,,,,,,,,,,
19979,9574,01:26:45.270,1,,,,,,,,,,,,,,,,,,,,
20028,9574,01:26:51.391,1,,,,,,,,,,,,,,,,,,,,
20029,9574,01:26:51.410,1,+12.844,+0.592,,,,,,,,,,,,,,,,,,
20060,9574,01:26:55.653,1,,+0.588,,,,,,,,,,,,,,,,,,
20061,9574,01:26:55.708,1,,,,,,,,,,,,,,,,,,,,
20108,9574,01:26:58.913,1,+12.792,,,,,,,,,,,,,,,,,,,
20109,9574,01:26:58.943,1,,,,,,,,,,,,,,,,,,,,
20131,9574,01:27:01.208,1,,,,,,,,,,,,,,,,,,,,
20132,9574,01:27:01.219,1,+12.759,+0.589,,,,,,,,,,,,,,,,,,
20143,9574,01:27:01.726,1,,,,,,,,,,,,,,,,,,,,
20168,9574,01:27:04.541,1,,,,,,,,,,,,,,,,,,,,
20200,9574,01:27:07.524,1,+12.622,+0.571,,,,,,,,,,,,,,,,,,
20234,9574,01:27:11.402,1,+12.317,+0.508,,,,,,,,,,,,,,,,,,
20235,9574,01:27:11.692,1,,,,,,,,,,,,,,,,,,,,
20237,9574,01:27:11.865,1,,,,,,,,,,,,,,,,,,,,
20266,9574,01:27:14.826,1,,,,,,,,,,,,,,,,,,,,
20267,9574,01:27:14.860,1,+12.306,+0.475,,,,,,,,,,,,,,,,,,
20271,9574,01:27:14.942,1,,,,,,,,,,,,,,,,,,,,
20312,9574,01:27:19.288,1,,,,,,,,,,,,,,,,,,,,
20346,9574,01:27:22.581,1,,,,,,,,,,,,,,,,,,,,
20347,9574,01:27:22.646,1,+12.468,+0.385,,,,,,,,,,,,,,,,,,
20382,9574,01:27:26.601,1,+12.580,+0.396,,,,,,,,,,,,,,,,,,
20383,9574,01:27:26.654,1,,,,,,,,,,,,,,,,,,,,
20429,9574,01:27:30.982,1,,,,,,,,,,,,,,,,,,,,
20430,9574,01:27:31.061,1,+12.677,+0.521,,,,,,,,,,,,,,,,,,
20464,9574,01:27:34.975,1,,,,,,,,,,,,,,,,,,,,
20465,9574,01:27:34.984,1,+12.725,+0.581,,,,,,,,,,,,,,,,,,
20510,9574,01:27:39.227,1,+12.719,+0.611,,,,,,,,,,,,,,,,,,
20512,9574,01:27:39.274,1,,,,,,,,,,,,,,,,,,,,
20544,9574,01:27:43.134,1,+12.792,+0.691,,,,,,,,,,,,,,,,,,
20545,9574,01:27:43.146,1,,,,,,,,,,,,,,,,,,,,
20577,9574,01:27:46.727,1,,,,,,,,,,,,,,,,,,,,
20578,9574,01:27:46.765,1,+12.815,+0.757,,,,,,,,,,,,,,,,,,
20620,9574,01:27:51.367,1,,,,,,,,,,,,,,,,,,,,
20621,9574,01:27:51.391,1,+12.826,+0.760,,,,,,,,,,,,,,,,,,
20665,9574,01:27:56.042,1,,,,,,,,,,,,,,,,,,,,
20666,9574,01:27:56.069,1,+12.927,+0.939,,,,,,,,,,,,,,,,,,
20704,9574,01:28:00.142,1,+12.952,+0.987,,,,,,,,,,,,,,,,,,
20708,9574,01:28:00.759,1,,,,,,,,,,,,,,,,,,,,
20747,9574,01:28:05.157,1,,,,,,,,,,,,,,,,,,,,
20752,9574,01:28:05.885,1,+12.957,+1.009,,,,,,,,,,,,,,,,,,
20753,9574,01:28:05.898,1,,,,,,,,,,,,,,,,,,,,
20772,9574,01:28:08.321,1,+12.934,+1.018,,,,,,,,,,,,,,,,,,
20796,9574,01:28:11.371,1,+12.895,+1.027,,,,,,,,,,,,,,,,,,
20797,9574,01:28:11.391,1,,,,,,,,,,,,,,,,,,,,
20830,9574,01:28:15.157,1,,,,,,,,,,,,,,,,,,,,
20831,9574,01:28:15.167,1,+12.825,+1.036,,,,,,,,,,,,,,,,,,
20869,9574,01:28:18.967,1,,,,,,,,,,,,,,,,,,,,
20870,9574,01:28:19.017,1,+12.757,+1.057,,,,,,,,,,,,,,,,,,
20914,9574,01:28:24.823,1,,,,,,,,,,,,,,,,,,,,
20915,9574,01:28:24.860,1,+12.812,+0.904,,,,,,,,,,,,,,,,,,
20957,9574,01:28:29.735,1,+12.774,+1.010,,,,,,,,,,,,,,,,,,
20958,9574,01:28:29.786,1,,,,,,,,,,,,,,,,,,,,
20959,9574,01:28:29.919,1,,,,,,,,,,,,,,1:48.896,,,,18.0,,
20968,9574,01:28:30.185,1,,,,,,,,,,,,,,,,,,,,
20999,9574,01:28:34.207,1,+12.780,+1.094,,,,,,,,,,,,,,,,,,
21040,9574,01:28:40.294,1,+12.770,+0.942,,,,,,,,,,,,,,,,,,
21041,9574,01:28:40.300,1,,,,,,,,,,,,,,,,,,,,
21080,9574,01:28:44.491,1,,,,,,,,,,,,,,,,,,,,
21081,9574,01:28:44.568,1,+12.745,+0.935,,,,,,,,,,,,,,,,,,
21105,9574,01:28:47.813,1,,,,,,,,,,,,,,,,,,,,
21106,9574,01:28:47.840,1,+12.705,+0.956,,,,,,,,,,,,,,,,,,
21134,9574,01:28:50.140,1,+12.668,+0.971,,,,,,,,,,,,,,,,,,
21135,9574,01:28:50.199,1,,,,,,,,,,,,,,,,,,,,
21138,9574,01:28:50.524,1,,,,,,,,,,,,,,,,,,,,
21171,9574,01:28:53.405,1,,,,,,,,,,,,,,,,,,,,
21172,9574,01:28:53.489,1,+12.629,+0.984,,,,,,,,,,,,,,,,,,
21195,9574,01:28:56.417,1,,,,,,,,,,,,,,,,,,,,
21196,9574,01:28:56.473,1,+12.553,+0.998,,,,,,,,,,,,,,,,,,
21238,9574,01:29:00.402,1,+12.284,+0.943,,,,,,,,,,,,,,,,,,
21239,9574,01:29:00.740,1,,,,,,,,,,,,,,,,,,,,
21240,9574,01:29:00.774,1,,,,,,,,,,,,,,,,,,,,
21268,9574,01:29:03.843,1,,,,,,,,,,,,,,,,,,,,
21269,9574,01:29:03.852,1,+12.279,+0.843,,,,,,,,,,,,,,,,,,
21283,9574,01:29:05.095,1,,,,,,,,,,,,,,,,,,,,
21313,9574,01:29:08.225,1,,,,,,,,,,,,,,,,,,,,
21314,9574,01:29:08.271,1,+12.363,+0.891,,,,,,,,,,,,,,,,,,
21344,9574,01:29:11.547,1,+12.374,+0.888,,,,,,,,,,,,,,,,,,
21345,9574,01:29:11.580,1,,,,,,,,,,,,,,,,,,,,
21386,9574,01:29:15.419,1,,,,,,,,,,,,,,,,,,,,
21388,9574,01:29:15.457,1,+12.394,+0.851,,,,,,,,,,,,,,,,,,
21429,9574,01:29:19.740,1,,,,,,,,,,,,,,,,,,,,
21467,9574,01:29:23.694,1,+12.418,+0.878,,,,,,,,,,,,,,,,,,
21516,9574,01:29:27.936,1,,,,,,,,,,,,,,,,,,,,
21517,9574,01:29:27.954,1,+12.385,+0.957,,,,,,,,,,,,,,,,,,
21548,9574,01:29:31.764,1,,,,,,,,,,,,,,,,,,,,
21549,9574,01:29:31.766,1,+12.402,+1.033,,,,,,,,,,,,,,,,,,
21583,9574,01:29:35.375,1,,,,,,,,,,,,,,,,,,,,
21584,9574,01:29:35.428,1,+12.426,+1.142,,,,,,,,,,,,,,,,,,
21620,9574,01:29:39.967,1,,,,,,,,,,,,,,,,,,,,
21621,9574,01:29:40.038,1,+12.332,+1.093,,,,,,,,,,,,,,,,,,
21658,9574,01:29:44.772,1,+12.499,+1.210,,,,,,,,,,,,,,,,,,
21659,9574,01:29:44.800,1,,,,,,,,,,,,,,,,,,,,
21698,9574,01:29:48.764,1,+12.445,+1.148,,,,,,,,,,,,,,,,,,
21703,9574,01:29:49.257,1,,,,,,,,,,,,,,,,,,,,
21704,9574,01:29:49.438,1,,,,,,,,,,,,,,,,,,,,
21714,9574,01:29:50.250,1,,,,,,,,,,,,,,,,,,,,
21753,9574,01:29:54.444,1,+12.386,+1.110,,,,,,,,,,,,,,,,,,
21754,9574,01:29:54.509,1,,,,,,,,,,,,,,,,,,,,
21776,9574,01:29:56.880,1,+12.357,+1.114,,,,,,,,,,,,,,,,,,
21777,9574,01:29:56.937,1,,,,,,,,,,,,,,,,,,,,
21804,9574,01:29:59.906,1,,,,,,,,,,,,,,,,,,,,
21805,9574,01:29:59.940,1,+12.311,+1.128,,,,,,,,,,,,,,,,,,
21835,9574,01:30:03.762,1,+12.240,+1.148,,,,,,,,,,,,,,,,,,
21836,9574,01:30:03.795,1,,,,,,,,,,,,,,,,,,,,
21868,9574,01:30:07.560,1,,,,,,,,,,,,,,,,,,,,
21869,9574,01:30:07.571,1,+12.160,+1.221,,,,,,,,,,,,,,,,,,
21916,9574,01:30:13.274,1,+12.257,+0.928,,,,,,,,,,,,,,,,,,
21917,9574,01:30:13.310,1,,,,,,,,,,,,,,,,,,,,
21965,9574,01:30:18.407,1,,,,,,,,,,,,,,,,,,,,
21967,9574,01:30:18.521,1,,,,,,,,,,,,,,1:48.578,,,,19.0,,
21983,9574,01:30:20.222,1,,,,,,,,,,,,,,,,,,,,
22007,9574,01:30:22.754,1,,,,,,,,,,,,,,,,,,,,
22008,9574,01:30:22.775,1,+12.318,+1.204,,,,,,,,,,,,,,,,,,
22062,9574,01:30:28.841,1,,,,,,,,,,,,,,,,,,,,
22063,9574,01:30:28.893,1,+12.308,+0.978,,,,,,,,,,,,,,,,,,
22105,9574,01:30:33.160,1,+12.283,+0.963,,,,,,,,,,,,,,,,,,
22106,9574,01:30:33.178,1,,,,,,,,,,,,,,,,,,,,
22131,9574,01:30:36.388,1,,,,,,,,,,,,,,,,,,,,
22133,9574,01:30:36.416,1,+12.243,+0.976,,,,,,,,,,,,,,,,,,
22162,9574,01:30:38.716,1,,,,,,,,,,,,,,,,,,,,
22163,9574,01:30:38.736,1,+12.221,+0.996,,,,,,,,,,,,,,,,,,
22166,9574,01:30:39.177,1,,,,,,,,,,,,,,,,,,,,
22199,9574,01:30:42.101,1,,,,,,,,,,,,,,,,,,,,
22224,9574,01:30:45.163,1,+12.115,+1.046,,,,,,,,,,,,,,,,,,
22227,9574,01:30:45.214,1,,,,,,,,,,,,,,,,,,,,
22266,9574,01:30:49.055,1,+11.858,+1.031,,,,,,,,,,,,,,,,,,
22267,9574,01:30:49.348,1,,,,,,,,,,,,,,,,,,,,
22268,9574,01:30:49.408,1,,,,,,,,,,,,,,,,,,,,
22277,9574,01:30:50.353,1,,,,,,,,,,,,,,,,,,,,
22294,9574,01:30:52.502,1,+11.788,+0.804,,,,,,,,,,,,,,,,,,
22295,9574,01:30:52.521,1,,,,,,,,,,,,,,,,,,,,
22342,9574,01:30:56.939,1,,,,,,,,,,,,,,,,,,,,
22343,9574,01:30:56.958,1,+11.850,+0.690,,,,,,,,,,,,,,,,,,
22374,9574,01:31:00.173,1,,,,,,,,,,,,,,,,,,,,
22375,9574,01:31:00.226,1,+11.906,+0.637,,,,,,,,,,,,,,,,,,
22415,9574,01:31:04.240,1,+11.934,+0.593,,,,,,,,,,,,,,,,,,
22416,9574,01:31:04.269,1,,,,,,,,,,,,,,,,,,,,
22460,9574,01:31:08.566,1,,,,,,,,,,,,,,,,,,,,
22461,9574,01:31:08.601,1,+12.043,+0.726,,,,,,,,,,,,,,,,,,
22501,9574,01:31:12.557,1,+12.076,+0.704,,,,,,,,,,,,,,,,,,
22502,9574,01:31:12.573,1,,,,,,,,,,,,,,,,,,,,
22543,9574,01:31:16.863,1,+12.086,+0.731,,,,,,,,,,,,,,,,,,
22545,9574,01:31:16.910,1,,,,,,,,,,,,,,,,,,,,
22579,9574,01:31:20.684,1,+12.183,+0.776,,,,,,,,,,,,,,,,,,
22580,9574,01:31:20.740,1,,,,,,,,,,,,,,,,,,,,
22613,9574,01:31:24.346,1,+12.199,+0.800,,,,,,,,,,,,,,,,,,
22614,9574,01:31:24.359,1,,,,,,,,,,,,,,,,,,,,
22657,9574,01:31:29.082,1,+12.161,+0.775,,,,,,,,,,,,,,,,,,
22658,9574,01:31:29.120,1,,,,,,,,,,,,,,,,,,,,
22698,9574,01:31:33.682,1,,,,,,,,,,,,,,,,,,,,
22699,9574,01:31:33.716,1,+12.238,+0.786,,,,,,,,,,,,,,,,,,
22736,9574,01:31:37.742,1,+12.172,+0.697,,,,,,,,,,,,,,,,,,
22739,9574,01:31:38.228,1,,,,,,,,,,,,,,,,,,,,
22740,9574,01:31:38.357,1,,,,,,,,,,,,,,,,,,,,
22758,9574,01:31:40.358,1,,,,,,,,,,,,,,,,,,,,
22788,9574,01:31:43.472,1,,,,,,,,,,,,,,,,,,,,
22789,9574,01:31:43.546,1,+12.204,+0.736,,,,,,,,,,,,,,,,,,
22812,9574,01:31:45.893,1,+12.181,+0.743,,,,,,,,,,,,,,,,,,
22813,9574,01:31:45.929,1,,,,,,,,,,,,,,,,,,,,
22836,9574,01:31:48.934,1,,,,,,,,,,,,,,,,,,,,
22837,9574,01:31:48.960,1,+12.134,+0.750,,,,,,,,,,,,,,,,,,
22865,9574,01:31:52.781,1,+12.048,+0.742,,,,,,,,,,,,,,,,,,
22866,9574,01:31:52.799,1,,,,,,,,,,,,,,,,,,,,
22895,9574,01:31:56.534,1,,,,,,,,,,,,,,,,,,,,
22896,9574,01:31:56.598,1,+11.979,+0.748,,,,,,,,,,,,,,,,,,
22949,9574,01:32:02.510,1,+9.724,+0.474,,,,,,,,,,,,,,,,,,
22997,9574,01:32:07.478,1,+9.840,+0.618,,,,,,,,,,,,,,,,,,
22998,9574,01:32:07.569,1,,,,,,,,,,,,,,,,,,,,
23000,9574,01:32:07.722,1,,,,,,,,,,,,,,1:49.134,,,,20.0,,
23014,9574,01:32:09.900,1,,,,,,,,,,,,,,,,,,,,
23039,9574,01:32:11.739,1,,,,6.0,6,,,,,,,,,,,,,,,
23040,9574,01:32:11.792,1,,,,,,,,,,,,,,,,,,,,
23041,9574,01:32:11.815,1,+9.763,+0.588,,,,,,,,,,,,,,,,,,
23098,9574,01:32:18.021,1,,,,,,,,,,,,,,,,,,,,
23099,9574,01:32:18.046,1,+9.856,+0.541,,,,,,,,,,,,,,,,,,
23131,9574,01:32:22.195,1,,,,,,,,,,,,,,,,,,,,
23132,9574,01:32:22.252,1,+9.817,+0.548,,,,,,,,,,,,,,,,,,
23158,9574,01:32:25.522,1,,,,,,,,,,,,,,,,,,,,
23159,9574,01:32:25.532,1,+9.760,+0.557,,,,,,,,,,,,,,,,,,
23183,9574,01:32:27.845,1,+9.714,+0.573,,,,,,,,,,,,,,,,,,
23185,9574,01:32:27.884,1,,,,,,,,,,,,,,,,,,,,
23191,9574,01:32:28.263,1,,,,,,,,,,,,,,,,,,,,
23220,9574,01:32:31.150,1,,,,,,,,,,,,,,,,,,,,
23221,9574,01:32:31.186,1,+9.637,+0.597,,,,,,,,,,,,,,,,,,
23250,9574,01:32:34.132,1,,,,,,,,,,,,,,,,,,,,
23251,9574,01:32:34.164,1,+9.519,+0.611,,,,,,,,,,,,,,,,,,
23287,9574,01:32:38.061,1,+9.200,+0.517,,,,,,,,,,,,,,,,,,
23291,9574,01:32:38.422,1,,,,,,,,,,,,,,,,,,,,
23292,9574,01:32:38.469,1,,,,,,,,,,,,,,,,,,,,
23296,9574,01:32:38.816,1,,,,,,,,,,,,,,,,,,,,
23313,9574,01:32:41.516,1,+9.210,+0.346,,,,,,,,,,,,,,,,,,
23315,9574,01:32:41.555,1,,,,,,,,,,,,,,,,,,,,
23360,9574,01:32:46.083,1,,,,,,,,,,,,,,,,,,,,
23390,9574,01:32:49.488,1,+9.702,+0.405,,,,,,,,,,,,,,,,,,
23432,9574,01:32:53.369,1,,,,,,,,,,,,,,,,,,,,
23433,9574,01:32:53.408,1,+9.766,+0.458,,,,,,,,,,,,,,,,,,
23459,9574,01:32:57.769,1,+9.931,+0.398,,,,,,,,,,,,,,,,,,
23504,9574,01:33:01.753,1,+10.062,+0.374,,,,,,,,,,,,,,,,,,
23505,9574,01:33:01.801,1,,,,,,,,,,,,,,,,,,,,
23544,9574,01:33:06.029,1,+10.076,+0.324,,,,,,,,,,,,,,,,,,
23579,9574,01:33:09.883,1,+10.221,+0.429,,,,,,,,,,,,,,,,,,
23580,9574,01:33:09.899,1,,,,,,,,,,,,,,,,,,,,
23612,9574,01:33:13.504,1,,,,,,,,,,,,,,,,,,,,
23613,9574,01:33:13.526,1,+10.245,+0.408,,,,,,,,,,,,,,,,,,
23658,9574,01:33:18.283,1,,,,,,,,,,,,,,,,,,,,
23659,9574,01:33:18.347,1,+10.503,+0.462,,,,,,,,,,,,,,,,,,
23698,9574,01:33:22.950,1,,,,,,,,,,,,,,,,,,,,
23740,9574,01:33:27.507,1,,,,,,,,,,,,,,,,,,,,
23743,9574,01:33:27.712,1,,,,,,,,,,,,,,,,,,,,
23766,9574,01:33:30.661,1,,,,,,,,,,,,,,,,,,,,
23786,9574,01:33:32.755,1,,,,,,,,,,,,,,,,,,,,
23787,9574,01:33:32.839,1,+10.775,+0.548,,,,,,,,,,,,,,,,,,
23809,9574,01:33:35.254,1,+10.736,+0.527,,,,,,,,,,,,,,,,,,
23833,9574,01:33:38.269,1,+10.665,+0.494,,,,,,,,,,,,,,,,,,
23834,9574,01:33:38.327,1,,,,,,,,,,,,,,,,,,,,
23866,9574,01:33:42.069,1,+10.554,+0.446,,,,,,,,,,,,,,,,,,
23867,9574,01:33:42.086,1,,,,,,,,,,,,,,,,,,,,
23900,9574,01:33:45.877,1,+10.455,+0.397,,,,,,,,,,,,,,,,,,
23952,9574,01:33:51.732,1,,,,,,,,,,,,,,,,,,,,
23953,9574,01:33:51.815,1,+10.791,+0.423,,,,,,,,,,,,,,,,,,
23996,9574,01:33:56.751,1,,,,5.0,5,,,,,,,,,,,,,,,
23997,9574,01:33:56.772,1,,,,,,,,,,,,,,,,,,,,
23998,9574,01:33:56.777,1,+10.717,+2.128,,,,,,,,,,,,,,,,,,
23999,9574,01:33:56.860,1,,,,,,,,,,,,,,1:49.273,,,,21.0,,
24000,9574,01:33:56.894,1,,,,,,,,,,,,,,,,,,,,
24041,9574,01:34:01.054,1,,,,,,,,,,,,,,,,,,,,
24099,9574,01:34:07.192,1,,,,,,,,,,,,,,,,,,,,
24100,9574,01:34:07.208,1,+10.618,+2.027,,,,,,,,,,,,,,,,,,
24131,9574,01:34:11.408,1,,,,,,,,,,,,,,,,,,,,
24132,9574,01:34:11.412,1,+10.611,+2.044,,,,,,,,,,,,,,,,,,
24159,9574,01:34:14.710,1,,,,,,,,,,,,,,,,,,,,
24160,9574,01:34:14.722,1,+10.585,+2.054,,,,,,,,,,,,,,,,,,
24175,9574,01:34:17.025,1,,,,,,,,,,,,,,,,,,,,
24176,9574,01:34:17.054,1,+10.548,+2.023,,,,,,,,,,,,,,,,,,
24180,9574,01:34:17.413,1,,,,,,,,,,,,,,,,,,,,
24211,9574,01:34:20.370,1,+10.492,+1.927,,,,,,,,,,,,,,,,,,
24212,9574,01:34:20.397,1,,,,,,,,,,,,,,,,,,,,
24245,9574,01:34:23.406,1,+10.435,+1.827,True,,,,,,,,,,,,,,,,,
24246,9574,01:34:23.470,1,,,,,,,,,,,,,,,,,,,,
24282,9574,01:34:27.577,1,+10.369,+1.713,,,,,,,,,,,,,,,,,,
24287,9574,01:34:28.060,1,,,,,,,,,,,,,,,,,,,,
24313,9574,01:34:30.740,1,,,,,,,,,,,,,,,,,,,,
24315,9574,01:34:31.040,1,+10.381,+1.717,,,,,,,,,,,,,,,,,,
24316,9574,01:34:31.051,1,,,,,,,,,,,,,,,,,,,,
24352,9574,01:34:35.301,1,,,,,,,,,,,,,,,,,,,,
24353,9574,01:34:35.325,1,+10.480,+1.797,,,,,,,,,,,,,,,,,,
24390,9574,01:34:38.554,1,,,,,,,,,,,,,,,,,,,,
24391,9574,01:34:38.595,1,+10.489,+1.816,,,,,,,,,,,,,,,,,,
24422,9574,01:34:42.412,1,+10.461,+1.876,,,,,,,,,,,,,,,,,,
24423,9574,01:34:42.420,1,,,,,,,,,,,,,,,,,,,,
24467,9574,01:34:46.614,1,,,,,,,,,,,,,,,,,,,,
24501,9574,01:34:50.495,1,,,,,,,,,,,,,,,,,,,,
24502,9574,01:34:50.568,1,+10.537,+1.790,,,,,,,,,,,,,,,,,,
24544,9574,01:34:54.784,1,+10.531,+1.814,,,,,,,,,,,,,,,,,,
24545,9574,01:34:54.800,1,,,,,,,,,,,,,,,,,,,,
24582,9574,01:34:58.509,1,,,,,,,,,,,,,,,,,,,,
24615,9574,01:35:02.258,1,+10.675,+1.922,,,,,,,,,,,,,,,,,,
24616,9574,01:35:02.300,1,,,,,,,,,,,,,,,,,,,,
24663,9574,01:35:06.894,1,,,,,,,,,,,,,,,,,,,,
24708,9574,01:35:11.540,1,+10.914,+2.057,False,,,,,,,,,,,,,,,,,
24709,9574,01:35:11.582,1,,,,,,,,,,,,,,,,,,,,
24745,9574,01:35:15.583,1,+10.952,+2.039,,,,,,,,,,,,,,,,,,
24750,9574,01:35:16.071,1,,,,,,,,,,,,,,,,,,,,
24755,9574,01:35:16.259,1,,,,,,,,,,,,,,,,,,,,
24798,9574,01:35:21.579,1,+10.896,+1.993,,,,,,,,,,,,,,,,,,
24799,9574,01:35:21.657,1,,,,,,,,,,,,,,,,,,,,
24813,9574,01:35:23.665,1,,,,,,,,,,,,,,,,,,,,
24815,9574,01:35:23.727,1,+10.875,+1.991,,,,,,,,,,,,,,,,,,
24841,9574,01:35:26.773,1,,,,,,,,,,,,,,,,,,,,
24842,9574,01:35:26.791,1,+10.827,+1.984,,,,,,,,,,,,,,,,,,
24873,9574,01:35:30.627,1,,,,,,,,,,,,,,,,,,,,
24905,9574,01:35:34.479,1,+10.678,+1.990,,,,,,,,,,,,,,,,,,
24957,9574,01:35:40.244,1,+10.770,+1.858,,,,,,,,,,,,,,,,,,
24958,9574,01:35:40.274,1,,,,,,,,,,,,,,,,,,,,
25004,9574,01:35:45.232,1,+10.797,+1.988,,,,,,,,,,,,,,,,,,
25006,9574,01:35:45.346,1,,,,,,,,,,,,,,,,,,,,
25007,9574,01:35:45.371,1,,,,,,,,,,,,,,1:48.448,,,,22.0,,
25011,9574,01:35:45.800,1,,,,,,,,,,,,,,,,,,,,
25041,9574,01:35:49.618,1,+10.806,+2.031,,,,,,,,,,,,,,,,,,
25043,9574,01:35:49.644,1,,,,,,,,,,,,,,,,,,,,
25092,9574,01:35:55.677,1,,,,,,,,,,,,,,,,,,,,
25093,9574,01:35:55.719,1,+10.778,+1.993,,,,,,,,,,,,,,,,,,
25127,9574,01:35:59.942,1,+10.750,+2.001,,,,,,,,,,,,,,,,,,
25128,9574,01:35:59.994,1,,,,,,,,,,,,,,,,,,,,
25165,9574,01:36:03.202,1,,,,,,,,,,,,,,,,,,,,
25166,9574,01:36:03.244,1,+10.722,+2.010,,,,,,,,,,,,,,,,,,
25182,9574,01:36:05.499,1,,,,,,,,,,,,,,,,,,,,
25183,9574,01:36:05.550,1,+10.683,+1.999,,,,,,,,,,,,,,,,,,
25187,9574,01:36:05.925,1,,,,,,,,,,,,,,,,,,,,
25219,9574,01:36:08.929,1,+10.623,+1.984,,,,,,,,,,,,,,,,,,
25250,9574,01:36:11.905,1,,,,,,,,,,,,,,,,,,,,
25251,9574,01:36:11.954,1,+10.566,+1.954,,,,,,,,,,,,,,,,,,
25287,9574,01:36:16.161,1,+10.525,+1.923,,,,,,,,,,,,,,,,,,
25290,9574,01:36:16.564,1,,,,,,,,,,,,,,,,,,,,
25292,9574,01:36:16.622,1,,,,,,,,,,,,,,,,,,,,
